"badge_title","badge_url","category_breadcrumb","category_id","category_name","discount_percentage","fetched_at","image_url","is_ad","is_wishlist","keyword","original_price","page","position","price","price_number","product_id","product_url","rating","shop_city","shop_id","shop_name","shop_tier","shop_url","sold_count","source_url","title"
"Jakarta Utara",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f9132ceb0fde4b5abec97e4e709324f9~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=aMuIz78j7S%2BbEOeqdHd5g%2Bkz%2Flw%3D&x-signature-webp=Py4gzgkf0PuIwx2ZGTbYgXlnj6w%3D","false","false","bawang goreng murni",,"1","56","Rp59.000","59000","100536575253","https://www.tokopedia.com/grosir8/beli-1-dapat-spesial-bonus-bawang-goreng-premium-murni-grade-a-tanpa-campuran-tepung-tanpa-campuran-ubi-150gr-1-toples-gratis-sambel-pecel-kemasan-100gr-1729619699301647802?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Jakarta Utara","7495340026638076346","GROSIR8_NEW","1","https://www.tokopedia.com/grosir8","10 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","[BELI 1 DAPAT SPESIAL BONUS] Bawang Goreng PREMIUM Murni Grade A Tanpa Campuran Tepung & Tanpa Campuran Ubi 150gr (1 toples) GRATIS Sambel Pecel Kemasan 100gr"
"Kab. Garut",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/86ed7545b8694d929e68820271cedee1~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=%2BPZKtPYqM1Ib%2Bu66P1PplNYOc6o%3D&x-signature-webp=7J6gDB2NASLgMA3yu3M1Tc4oDW4%3D","false","false","bawang goreng murni",,"1","57","Rp65.000","65000","100540546638","https://www.tokopedia.com/cabaw-maeuis/cabaw-ma-euis-bawang-goreng-asli-premium-murni-tanpa-tepung-original-gurih-dan-renyah-pedas-level-1-100-gram-1730371236185605460?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Garut","7495977200753543508","Cabaw maeuis","1","https://www.tokopedia.com/cabaw-maeuis","8 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","CABAW MA EUIS Bawang Goreng Asli Premium | Murni Tanpa Tepung, Original Gurih dan Renyah Pedas Level 1 (100 GRAM)"
"Kab. Kulon Progo",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/4fb59e11c1ca46a3853da02a2b910a33~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=NiuMFRIoC0rJP%2Bn0xPPMIFv6DRg%3D&x-signature-webp=%2BkUFNwcI%2F4ESY4cNpA0KN8thblg%3D","false","false","bawang goreng murni",,"1","58","Rp28.000","28000","8925486919","https://www.tokopedia.com/seekecofoodnusa/seekeco-bawang-goreng-premium-murni-tanpa-tepung-kemasan-botol-100-bawang-merah-asli-tanpa-msg-pengawet-renyah-gurih-otentik-1730030785177027616?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Kulon Progo","15518922","Seekeco Food Nusantara","1","https://www.tokopedia.com/seekecofoodnusa","12 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","SEEKECO Bawang Goreng Premium Murni Tanpa Tepung Kemasan BOTOL 100% Bawang Merah Asli Tanpa MSG & Pengawet Renyah Gurih Otentik"
"Kab. Kulon Progo",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/43ff1bc5c15840fa962cf1d45893d77a~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=xXNhJ%2FdujTxs%2Fkqo2qMs6ny95QM%3D&x-signature-webp=mhjqiBFkEvDDe%2Bv8eM%2Fqz336mnE%3D","false","false","bawang goreng murni",,"1","59","Rp62.500","62500","8919868120","https://www.tokopedia.com/seekecofoodnusa/bawang-goreng-premium-murni-tanpa-tepung-kemasan-toples-seekeco-1730030610409358368?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Kab. Kulon Progo","15518922","Seekeco Food Nusantara","1","https://www.tokopedia.com/seekecofoodnusa","30+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng Premium Murni Tanpa Tepung Kemasan TOPLES Seekeco"
"Bekasi",,"makanan-minuman/makanan-jadi/makanan-instan-kaleng","35","Makanan & Minuman","0","2026-08-01T00:33:10.192Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/156e3d4724f74b7db29f3fbb07f7e5ba~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547989&x-signature=lGORaTUszuLFfeqIeKYUSD680Fo%3D&x-signature-webp=Xm8n4IXmbi5fBOv%2BsPO7gvLW36o%3D","false","false","bawang goreng murni",,"1","60","Rp27.000","27000","100573173049","https://www.tokopedia.com/jay-arifin/bawang-goreng-mamaolla-bawang-goreng-premium-original-lezat-dan-gurih-100-dr-bahan-murni-tanpa-campuran-dr-bawang-yg-berkwalitas-dan-minyak-kemasan-yg-bermutu-tinggi-sehingga-menciptakan-rasa-yg-gurih-serta-renyah-yg-tiada-tara-1730872697762908054?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26search_id%3D202608010033093DD48AB31D016F286K16%26src%3Dsearch","5","Bekasi","7496090701030329238","jay arifin","1","https://www.tokopedia.com/jay-arifin","2 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","bawang goreng  premium,bunda laura original lezat dan gurih 100% dr bahan murni tanpa campuran,dr bawang yg berkwalitas dan minyak kemasan yg bermutu tinggi,sehingga menciptakan rasa yg gurih serta renyah yg tiada tara Makanan"
"Surabaya",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-common-sign-sg.tokopedia-static.net/tos-maliva-i-o3syd03w52-us/8b2661ee38ed4d348df1eba7d71abff0~tplv-o3syd03w52-resize-jpeg:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=yG3%2BahBI1mfE2ehnAnxoNZJwFjQ%3D&x-signature-webp=IjownaZXOQjRKaOu20u8sbCN7ko%3D","false","false","bawang goreng murni",,"2","61","Rp47.500","47500","100707036644","https://www.tokopedia.com/bkenzstyle/kuangs-bawang-goreng-murni-oven-120gr-1729618433335986549?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.9","Surabaya","443338","BKenz","1","https://www.tokopedia.com/bkenzstyle","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Kuangs Bawang Goreng Murni Oven 120gr"
"Jakarta Timur",,"makanan-minuman/makanan-jadi/ready-to-eat-siap-makan","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/3719a661359d42a79b059ecb472f927d~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=QVN%2ByPOz2%2BpPlZ1FYPMHK53x9x8%3D&x-signature-webp=7k8G9cSEkTZiA6SQIaoIac86MHI%3D","false","false","bawang goreng murni",,"2","62","Rp50.000","50000","100405288702","https://www.tokopedia.com/bawang-goreng-anak-lanang/lampu-emergency-gantung-ufo-600-watt-solar-panel-tenaga-matahari-maxpower-mx-203-baterai-2-x-18650-6000mah-tahan-8-10-jam-e-mode-cahaya-super-terang-sc92-1730813533016065079?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.9","Jakarta Timur","7495888731836352567","Bawang goreng ANAK LANANG","1","https://www.tokopedia.com/bawang-goreng-anak-lanang","80+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","bawang goreng asli Brebes murni tanpa campuran apapun 100%bawang merah asli brebes, di jamin gurih, wangi, renyah,halal, cocok untuk segala makanan, di makan begitu saja juga pasti nagih di jamin. AL1"
"Kab. Kebumen",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/73c1f73bb5104d23ac62777151acfe01~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=cPu3Bo57D4175vvpb6B6HEV5j%2Bc%3D&x-signature-webp=aiBkGTXbrHL2a2x6G0ONn5I7hoU%3D","false","false","bawang goreng murni","Rp80.000","2","63","Rp69.600","69600","103242648656","https://www.tokopedia.com/jambul-js/bawang-goreng-premium-tanpa-campuran-1734557838493058800-1735092344774362864?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.8","Kab. Kebumen","7494692805321198320","JAMBUL JS","1","https://www.tokopedia.com/jambul-js","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","JAMBUL - BAWANG GORENG MURNI TANPA CAMPURAN"
"Surabaya",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/1/7/5f81519f-d814-49c3-8f6b-a872c527de50.jpg~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=5G7ByZnIbi9GB0S1J4a9FHVdq%2Bw%3D&x-signature-webp=x0IinF4f4eHmb5VpjAPaMgQj480%3D","false","false","bawang goreng murni",,"2","64","Rp64.950","64950","2681219298","https://www.tokopedia.com/abidboyshop/bawang-goreng-1-kg-ori-murni-kriuk-crispy-tanpa-pengawet?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.8","Surabaya","12990212","abidboyshop","1","https://www.tokopedia.com/abidboyshop","4rb+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng 1 kg Ori Murni Kriuk Crispy Tanpa Pengawet"
"Kab. Nganjuk",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/82e0512a3b654c7abcb87506cc5b2614~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=Hx2nA3mEH6FZj5A%2FC2YtKxU8m%2BM%3D&x-signature-webp=Npeh5zh%2FHi1yv0o1HkHpDO%2BS4DE%3D","false","false","bawang goreng murni",,"2","65","Rp30.000","30000","1701374048","https://www.tokopedia.com/bawanggorengmaktin/bawang-goreng-brebes-250gr-standingpot?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.8","Kab. Nganjuk","10736298","BAWANG GORENG MAK TIN 2","1","https://www.tokopedia.com/bawanggorengmaktin","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG MERAH GORENG 250 GRAM ORIGINAL MURNI"
"Kab. Kuningan",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/6db8954aab474bf681f4234a191a59e2~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=HE%2FnyG7HlV0vSw98HazUmVgikZY%3D&x-signature-webp=Z9cGVQ7oRPlm5wnpwxCHsSUZAqw%3D","false","false","bawang goreng murni","Rp86.000","2","66","Rp69.900","69900","103484892768","https://www.tokopedia.com/bawang-nisa/bawang-goreng-1kg-murni-termurah-brambang-renyah-bawang-goreng-tepung-3-berkualitas-1736077209222546935?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.8","Kab. Kuningan","7496107350228503031","BAWANG NISA","1","https://www.tokopedia.com/bawang-nisa","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng 1 kg [ Murni ] •Termurah Brambang Renyah -Bawang Goreng Tepung 3% Berkualitas"
"Kab. Kuningan",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d57d5546b94944669e811f645fef2000~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=fUeY96vk0CNjZtt8iqgYlCxUlGk%3D&x-signature-webp=lbTmKj2vkGw%2FWnzJNLm8awb4SFU%3D","false","false","bawang goreng murni",,"2","67","Rp29.000","29000","103096245992","https://www.tokopedia.com/deden-muhammad-ridwan/bawang-goreng-original-1734605521172596210?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.8","Kab. Kuningan","12023303","Deden Muhammad Ridwan","1","https://www.tokopedia.com/deden-muhammad-ridwan","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng Premium Original 100 Gram Rempah Murni Best Seller Harga Bersahabat Rasa Enak Bikin Nagih - Spices"
"Tangerang Selatan",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/8a20b0de9ea14ef1a172611095adaf59~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=kKexg5VVuP0J0%2FvezvamDZJoPwU%3D&x-signature-webp=fPeRnlojV9wfI6PUcCxsVyeg0c4%3D","false","false","bawang goreng murni","Rp200.000","2","68","Rp182.500","182500","15375867463","https://www.tokopedia.com/nionnion-1/bawang-goreng-premium-brebes-1-kg-bawang-merah-goreng-sumenep-brambang-goreng-bagor-tepung-bawang-goreng-kiloan-bawang-goreng-murni-bawang-goreng-original-nion-nion-brebes-premium-29ae0?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.7","Tangerang Selatan","13473240","Produsen Bawang Goreng No. 1","1","https://www.tokopedia.com/nionnion-1","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng Premium Brebes 1 Kg Bawang Merah Goreng Sumenep Brambang Goreng Bagor Tepung Bawang Goreng Kiloan Bawang Goreng Murni Bawang Goreng Original Nion Nion"
"Kab. Brebes",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/ae101312f11444fbbbef5e4462734476~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=uceCdeiN8T2qiF40hQCN3JpARhk%3D&x-signature-webp=5HnUDjwnBTLkwKHnCOWgUXAEnZA%3D","false","false","bawang goreng murni","Rp100.000","2","69","Rp90.000","90000","100533243177","https://www.tokopedia.com/bjb25/1kg-bawang-goreng-asli-brebes-murni-premium-1729879737369004578?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.7","Kab. Brebes","16488821","BERKAH JAYA BERSAMA25","1","https://www.tokopedia.com/bjb25","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","1kg Bawang Goreng Asli Brebes Murni Premium"
"Surabaya",,"makanan-minuman/makanan-kering/kerupuk","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/f057b23cea394b9c9e0ed138ab47880d~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=OUdHaoUv%2FFmXcRGrW2VmhHrwpUg%3D&x-signature-webp=k9nP3e0qIZyiSdpKLWQq%2FvzQIyQ%3D","false","false","bawang goreng murni",,"2","70","Rp35.000","35000","103189350155","https://www.tokopedia.com/wimax-store/bawang-goreng-100-murni-tanpa-tepung-pengawet-1734958758896109041-1734959282675025393?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.7","Surabaya","16298854","Wimax Store","1","https://www.tokopedia.com/wimax-store","100+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Goreng 100% Murni Tanpa Tepung & Pengawet"
"Depok",,"makanan-minuman/bumbu-bahan-masakan/rempah","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/278ee3464af44b12850642fddfdd363e~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=wUjrAcZ2xgx8DEKXufN5CDjQSpc%3D&x-signature-webp=kgtuQhM9Ll6tS2IScIwWGHd2EbE%3D","false","false","bawang goreng murni","Rp14.250","2","71","Rp13.538","13538","15354571558","https://www.tokopedia.com/anta-spice/bawang-merah-bubuk-shallot-powder-red-onion-powder-40-gr?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.6","Depok","17971165","Anta Spice","1","https://www.tokopedia.com/anta-spice","25 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Merah Bubuk Organik 40gr Shallot Powder Bubuk Bawang Merah Murni Praktis Bumbu Dapur Marinasi Ayam Nasi Goreng Tumisan Halal"
"Depok",,"makanan-minuman/bumbu-bahan-masakan/rempah","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/aeb4397453ea4af7a97a27f825010b96~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=9lHeg2qEoNyho6scahFPiXAae%2BI%3D&x-signature-webp=jEH7ue7%2FyOphYPYuX75h4FAQjH8%3D","false","false","bawang goreng murni","Rp14.250","2","72","Rp13.538","13538","15354557736","https://www.tokopedia.com/anta-spice/bawang-bombay-bubuk-onion-powder-50-gr?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.5","Depok","17971165","Anta Spice","1","https://www.tokopedia.com/anta-spice","9 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Bawang Bombay Bubuk 50gr Onion Powder Bawang Bombai Bubuk Murni Bumbu Dapur Praktis Sup Nasi Goreng Tumisan Marinasi Ayam Halal"
"Kab. Cirebon",,"makanan-minuman/makanan-jadi/makanan-instan-kaleng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5801095218a746daafdcf26669d7be06~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=ooRB7YL40fcTGBW7eXu80EKhjyQ%3D&x-signature-webp=%2FNn1TpX17E%2FcY%2B79arYduZqn4wg%3D","false","false","bawang goreng murni",,"2","73","Rp23.600","23600","100211546893","https://www.tokopedia.com/ibnu-cress/siwang-extra-pedas-bawang-goreng-terasi-murni-sudah-bersertifikasi-halal-resmi-asli-cirebon-1730803483296171201?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.5","Kab. Cirebon","7495970640589850817","Ibnu cress","1","https://www.tokopedia.com/ibnu-cress","3rb+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","SIWANG EXTRA PEDAS // BAWANG GORENG TERASI MURNI SUDAH BERSERTIFIKASI HALAL RESMI ASLI CIREBON"
"Jakarta Pusat",,,"0",,"0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/d57b6338f7ca4eaaab1bc96abc6fbb9e~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=D2TCDMl%2BqSRMnOmQoBZTGaHVKrw%3D&x-signature-webp=%2B5Gf0CVz953z5%2FMj0nCqYkGeaCQ%3D","false","false","bawang goreng murni",,"2","74","Rp155.000","155000","100708203189","https://www.tokopedia.com/tamarave/enak-paket-hemat-4-toples-bawang-goreng-khas-betawi-goreng-garem-mindo-nyok-100-bawang-murni-1731844625022551431?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","5","Jakarta Pusat","17517676","tamara vendica","1","https://www.tokopedia.com/tamarave","2 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Enak Paket Hemat 4 Toples Bawang Goreng Khas Betawi ( goreng garem ) Mindo nyok 100% bawang murni"
"Depok",,,"0",,"0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/e16123ae6ed240078937588d9eb3005c~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=uGYl8yevYnHrYEo0Wj4LDhFnUp0%3D&x-signature-webp=%2FIwUCthdhJBFriLxZYKLD9zg6v8%3D","false","false","bawang goreng murni",,"2","75","Rp78.000","78000","102548643693","https://www.tokopedia.com/memarumah/mema-bawang-goreng-250gr-100-bawang-merah-murni-tanpa-campuran-halal-indonesia-cocok-untuk-semua-hidangan-1733181631173593057?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","5","Depok","7496150650091703265","mema.rumah","1","https://www.tokopedia.com/memarumah","3 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","MEMA Bawang Goreng 250Gr 100% Bawang Merah Murni Tanpa Campuran Halal Indonesia Cocok untuk Semua Hidangan"
"Depok",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/c64fc3cb74294e61afd5affd18787b46~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=SxIF76bHgEZEAXhcRbYfPutVQUM%3D&x-signature-webp=kFW0YMKlDBvaeSqbRkOo9s3JcQM%3D","false","false","bawang goreng murni",,"2","76","Rp115.000","115000","100345506904","https://www.tokopedia.com/bawanggoreng10-986/bawang-goreng-sumenep-1kg-grade-a-sumenep-murni-grade-bagus-1729624852121486981?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.3","Depok","7494914252273191557","Bawanggoreng10","1","https://www.tokopedia.com/bawanggoreng10-986","10 terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG GORENG SUMENEP 1KG GRADE A / SUMENEP MURNI GRADE BAGUS"
"Kab. Wonogiri",,"makanan-minuman/makanan-kering/bawang-goreng","35","Makanan & Minuman","0","2026-08-01T00:33:11.708Z","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/5db01d6bb65f4b9f9511b127bf02409e~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=DO2l%2FNi6xfQAlb4MliKAPQGY9N4%3D&x-signature-webp=IcMn1zWrRcCWLxDnmwqiW2m%2Ferw%3D","false","false","bawang goreng murni",,"2","77","Rp23.000","23000","100391592948","https://www.tokopedia.com/kanestsnack/bawang-merah-goreng-super-premium-original-murni-tanpa-campuran-1731140185788417461?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch","4.3","Kab. Wonogiri","7494735493393779125","KanestSnack","1","https://www.tokopedia.com/kanestsnack","30+ terjual","https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG MERAH GORENG SUPER PREMIUM ORIGINAL MURNI TANPA CAMPURAN"
"Kab. Tangerang",,,"0",,"0","2026-08-01T00:33:11.708Z","https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/298f858e1d5c4981a479671d30e5e559~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=uDOmMvqPDnPcup7mrLrm84oRhX4%3D&x-signature-webp=mUy8FNOAoLcupNxsOTV4%2F2R43mI%3D","false","false","bawang goreng murni",,"2","78","Rp34.500","34500","102543651203","https://www.tokopedia.com/warisan-rasa88/bawang-goreng-murni-asli-100gr-tanpa-tepung-1733156573835199957?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch",,"Kab. Tangerang","7494216425790146005","warisan rasa88","1","https://www.tokopedia.com/warisan-rasa88",,"https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","BAWANG GORENG MURNI, ASLI, 100gr, Tanpa Tepung"
"Jakarta Timur",,"dapur/aksesoris-dapur/parutan","983","Dapur","0","2026-08-01T00:33:11.708Z","https://p19-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/hDjmkQ/2025/3/3/cd36db78-7668-4bca-851b-65cca1be8277.jpg~tplv-aphluv4xwc-white-pad-v1:300:300.jpeg?lk3s=97278606&x-expires=1785547991&x-signature=6BIfNCdjbLPBTmzhr3jhkWSIeOU%3D&x-signature-webp=HrTJHwKOfRfy2j14wu3npPlcDpU%3D","false","false","bawang goreng murni",,"2","79","Rp110.000","110000","16365207350","https://www.tokopedia.com/gyatttoko/brambang-premium-bawang-merah-goreng-krispi-garing-120g-120-gram-100-persen-asli-murni-tanpa-pengawet-campuran-bagora-rajagaluh-no-sumenep-brebes-1730949381358715928?extParam=ivf%3Dfalse%26keyword%3Dbawang+goreng+murni%26src%3Dsearch",,"Jakarta Timur","18467545","Gyatt toko","1","https://www.tokopedia.com/gyatttoko",,"https://www.tokopedia.com/search?q=bawang%20goreng%20murni&st=product","Brambang Premium Bawang Merah Goreng Krispi Garing 120g 120 gram 100 persen Asli Murni Tanpa Pengawet Campuran Bagora Rajagaluh No Sumenep Brebes"
